"ANO_EJE","REGION","TIPO_GOBIERNO","TIPO_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","ALMACEN","SEC_ALMACEN","NOMBRE_ALMACEN","TIPO_TRANSAC","NOMBRE_TIPO_TRANSACCION","NRO_MOVIMTO","NRO_ORDEN","PROVEEDOR","NOMBRE_PROVEEDOR","OBSERVACION","FECHA_MOVIMTO","MES_MOVIMTO","NOMBRE_MES","TIPO_USO","NRO_GUIA","NRO_FACTURA","ESTADO_KARDEX","FECHA_REG","DOCUM_CONFIRMA","FECHA_CONFIRMA","GLOSA","TIPO_BIEN","GRUPO_BIEN","NOMBRE_GRUPO","CLASE_BIEN","NOMBRE_CLASE","FAMILIA_BIEN","NOMBRE_FAMILIA","ITEM_BIEN","NOMBRE_ITEM","UNIDAD_MEDIDA","UNIDAD_MEDIDA_DESC","MARCA","NOMBRE_MARCA","CANT_ARTICULO","PRECIO_UNIT","VALOR_TOTAL"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","2","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ENTREGA DE EQUIPOS DE PROTECION PERSONAL POR INTRODUCCION DEL COVI-2019 EN EL PERU X LA DIGERD-MINSA","09-JUL-20","7","JULIO","C","NEA-02","ACTA 444-2020","CON CONFORMIDAD","09-JUL-20","ACTA N°444-2020","09-JUL-20","ENTREGA DE EQUIPOS DE PROTECION PERSONAL POR INTRODUCCION DEL COVI-2019 EN EL PERU X LA DIGERD-MINSA","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1268","PANTALÓN DESCARTABLE TALLA L","112","UNIDAD","328","SIN MARCA","800","8.75","7000"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","2","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ENTREGA DE EQUIPOS DE PROTECION PERSONAL POR INTRODUCCION DEL COVI-2019 EN EL PERU X LA DIGERD-MINSA","09-JUL-20","7","JULIO","C","NEA-02","ACTA 444-2020","CON CONFORMIDAD","09-JUL-20","ACTA N°444-2020","09-JUL-20","ENTREGA DE EQUIPOS DE PROTECION PERSONAL POR INTRODUCCION DEL COVI-2019 EN EL PERU X LA DIGERD-MINSA","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1270","PANTALÓN DESCARTABLE TALLA M","112","UNIDAD","328","SIN MARCA","700","8.75","6125"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","07-JUL-20","7","JULIO","C","NEA - 001","ACTA TRANSF.","CON CONFORMIDAD","07-JUL-20","ACTA DE TRANSFERENCIA DE DONACION","07-JUL-20","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0021","CATÉTERES ENDOVENOSOS PERIFÉRICOS","0001","CATÉTER ENDOVENOSO PERIFERICO Nº 22 G X 1 in","112","UNIDAD","328","SIN MARCA","600",".606","363.6"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","07-JUL-20","7","JULIO","C","NEA - 001","ACTA TRANSF.","CON CONFORMIDAD","07-JUL-20","ACTA DE TRANSFERENCIA DE DONACION","07-JUL-20","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","B","58","PRODUCTOS FARMACÉUTICOS","51","AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROL.:  SOL. CORRECT DE TRAST.HÍDRICOS, ELECTROL. Y AC. BAS.","0007","DEXTROSA","0011","DEXTROSA 5 g/100 mL (5 %) INY 1 L","112","UNIDAD","1143","MEDIFARMA","300","2.0007","600.21"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","07-JUL-20","7","JULIO","C","NEA - 001","ACTA TRANSF.","CON CONFORMIDAD","07-JUL-20","ACTA DE TRANSFERENCIA DE DONACION","07-JUL-20","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","B","58","PRODUCTOS FARMACÉUTICOS","71","HORMONAS Y ANTIHORMONAS: CORTICOSTEROIDES","0001","HIDROCORTISONA.","0007","HIDROCORTISONA (COMO SUCCINATO SÓDICO) 100 mg INY","112","UNIDAD","1156","PHARMAGEN","400","1.65","660"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","07-JUL-20","7","JULIO","C","NEA - 001","ACTA TRANSF.","CON CONFORMIDAD","07-JUL-20","ACTA DE TRANSFERENCIA DE DONACION","07-JUL-20","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","B","58","PRODUCTOS FARMACÉUTICOS","51","AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROL.:  SOL. CORRECT DE TRAST.HÍDRICOS, ELECTROL. Y AC. BAS.","0012","SODIO BICARBONATO_","0003","SODIO BICARBONATO 8.4 g/100 mL (8.4 %) INY 20 mL","112","UNIDAD","1143","MEDIFARMA","600",".3883","232.98"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1350","404","GOB.REG.AMAZONAS-  SALUD UTCUBAMBA","001","002","SUB ALMACEN DE MEDICAMENTOS","4","NEA - DONACION","1","0","0","CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","07-JUL-20","7","JULIO","C","NEA - 001","ACTA TRANSF.","CON CONFORMIDAD","07-JUL-20","ACTA DE TRANSFERENCIA DE DONACION","07-JUL-20","ACTA DE DONACION DE LA DIGERD - MINSA / ACTA N°446-2020-PPFFDDMM-DIGERD","B","58","PRODUCTOS FARMACÉUTICOS","37","AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROLITOS: DIURÉTICOS","0001","FUROSEMIDA.","0004","FUROSEMIDA 10 mg/mL INY 2 mL","112","UNIDAD","328","SIN MARCA","400",".15","60"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","7","0","0","ORGANIZACION PANAMERICANA DE LA SALUD","ADQUISICIÓN DE CONCENTRADOR DE OXIGENO","30-JUN-20","6","JUNIO","C","7","PECOSA 1504","CON CONFORMIDAD","30-JUN-20","PECOSA 1504","30-JUN-20","ADQUISICIÓN DE CONCENTRADOR DE OXIGENO","B","53","HOSPITALIZACIÓN","22","EQUIPO DE HOSPITALIZACIÓN ","2299","CONCENTRADOR DE OXÍGENO","0001","CONCENTRADOR DE OXIGENO","112","UNIDAD","328","SIN MARCA","8","1","8"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","6","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE TERMOMETRO DIGITAL FRONTAL","16-JUN-20","6","JUNIO","C","6","PECOSA Nº1524","CON CONFORMIDAD","16-JUN-20","PECOSA Nº1524","16-JUN-20","ADQUISICIÓN DE TERMOMETRO DIGITAL FRONTAL POR DONACION DE LA DIRESA PARA COVID 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0010","TERMÓMETRO DE USO MÉDICO","0013","TERMOMETRO DIGITAL FRONTAL ","112","UNIDAD","328","SIN MARCA","7","550","3850"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","5","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE TERMOMETRO DIGITAL FRONTAL","16-JUN-20","6","JUNIO","C","5","PECOSA Nº1490","CON CONFORMIDAD","16-JUN-20","PECOSA Nº1490","16-JUN-20","ADQUISICIÓN DE TERMOMETRO DIGITAL FRONTAL DONADOS POR LA DIRESA PARA COVID 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0010","TERMÓMETRO DE USO MÉDICO","0013","TERMOMETRO DIGITAL FRONTAL ","112","UNIDAD","328","SIN MARCA","3","550","1650"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","4","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE INSTRUMENTAL MÉDICO DONADO POR LA DIRESA AMAZONAS","27-MAY-20","5","MAYO","C","PEC-1242","Nº081-2020","CON CONFORMIDAD","27-MAY-20","INFORME Nº081-2020-GOB.REG.AMAZONAS/DIRESA/UESC/OS","27-MAY-20","ADQUISICIÓN DE INSTRUMENTAL MEDICO DONADO POR LA DIRESA AMAZONAS","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","70","ACCESORIOS PARA USO MÉDICOS","0002","ACCESORIOS PARA USO MÉDICOS - OTROS","0300","JUEGO DE RIÑONERAS DE ACERO QUIRURGICO X 3 PIEZAS","112","UNIDAD","328","SIN MARCA","3","58","174"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","4","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE INSTRUMENTAL MÉDICO DONADO POR LA DIRESA AMAZONAS","27-MAY-20","5","MAYO","C","PEC-1242","Nº081-2020","CON CONFORMIDAD","27-MAY-20","INFORME Nº081-2020-GOB.REG.AMAZONAS/DIRESA/UESC/OS","27-MAY-20","ADQUISICIÓN DE INSTRUMENTAL MEDICO DONADO POR LA DIRESA AMAZONAS","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0013","INSTRUMENTAL MÉDICO OTROS","1250","SET INSTRUMENTAL DE CURACIONES X 5 PIEZAS","112","UNIDAD","328","SIN MARCA","2","485","970"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","4","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE INSTRUMENTAL MÉDICO DONADO POR LA DIRESA AMAZONAS","27-MAY-20","5","MAYO","C","PEC-1242","Nº081-2020","CON CONFORMIDAD","27-MAY-20","INFORME Nº081-2020-GOB.REG.AMAZONAS/DIRESA/UESC/OS","27-MAY-20","ADQUISICIÓN DE INSTRUMENTAL MEDICO DONADO POR LA DIRESA AMAZONAS","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0015","TAMBOR DE ACERO QUIRÚRGICO Y/O INOXIDABLE DE USO MÉDICO","0033","TAMBOR DE ACERO QUIRURGICO 10 cm X 10 cm CON TAPA ","112","UNIDAD","328","SIN MARCA","3","50","150"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","4","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE INSTRUMENTAL MÉDICO DONADO POR LA DIRESA AMAZONAS","27-MAY-20","5","MAYO","C","PEC-1242","Nº081-2020","CON CONFORMIDAD","27-MAY-20","INFORME Nº081-2020-GOB.REG.AMAZONAS/DIRESA/UESC/OS","27-MAY-20","ADQUISICIÓN DE INSTRUMENTAL MEDICO DONADO POR LA DIRESA AMAZONAS","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0015","TAMBOR DE ACERO QUIRÚRGICO Y/O INOXIDABLE DE USO MÉDICO","0048","TAMBOR DE ACERO QUIRURGICO 15 cm X 16.5 cm CON TAPA ","112","UNIDAD","328","SIN MARCA","3","98","294"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","4","0","0","REGION AMAZONAS-SALUD","ADQUISICIÓN DE INSTRUMENTAL MÉDICO DONADO POR LA DIRESA AMAZONAS","27-MAY-20","5","MAYO","C","PEC-1242","Nº081-2020","CON CONFORMIDAD","27-MAY-20","INFORME Nº081-2020-GOB.REG.AMAZONAS/DIRESA/UESC/OS","27-MAY-20","ADQUISICIÓN DE INSTRUMENTAL MEDICO DONADO POR LA DIRESA AMAZONAS","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","51","INSTRUMENTAL MÉDICO QUIRURGICO","0015","TAMBOR DE ACERO QUIRÚRGICO Y/O INOXIDABLE DE USO MÉDICO","0089","TAMBOR DE ACERO QUIRURGICO 24 cm X 24 cm CON TAPA ","112","UNIDAD","328","SIN MARCA","3","185","555"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","DIRESA AMAZONAS","INGRESO POR DONACION DE 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TALBETA PAD + 05 MODEM EXTER","30-APR-20","4","ABRIL","C","03-2020","003-2020RSC","CON CONFORMIDAD","06-MAY-20","PECOSA 1202","06-MAY-20","INGRESO POR DONACIÓN DE LA DIRESA AMAZONAS 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TABLETA PAD + 05 MODEM EXTERNO","B","74","OFICINA","08","CÓMPUTO","9493","TABLETA PAD","0001","TABLETA PAD","112","UNIDAD","1273","ADVANCE","5","246.456177","1232.28"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","3","0","0","DIRESA AMAZONAS","INGRESO POR DONACION DE 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TALBETA PAD + 05 MODEM EXTER","30-APR-20","4","ABRIL","C","03-2020","003-2020RSC","CON CONFORMIDAD","06-MAY-20","PECOSA 1202","06-MAY-20","INGRESO POR DONACIÓN DE LA DIRESA AMAZONAS 05 COMPUTADORA PERSONAL PORTATIL CONVERTIBLE EN TABLETA PAD + 05 MODEM EXTERNO","B","95","TELECOMUNICACIONES","22","EQUIPO DE TELECOMUNICACIONES ","6742","PUNTO DE ACCESO INALÁMBRICO - ACCESS POINT WIRELESS","0001","PUNTO DE ACCESO INALAMBRICO - ACCESS POINT WIRELESS","112","UNIDAD","328","SIN MARCA","5","133","665"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PANTHFINDER INTERNATIONAL","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019","29-APR-20","4","ABRIL","C","001-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","95","TELECOMUNICACIONES","22","EQUIPO DE TELECOMUNICACIONES ","6644","PROYECTOR","0001","PROYECTOR","112","UNIDAD","115","EPSON","1","410.89","410.89"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PANTHFINDER INTERNATIONAL","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019","29-APR-20","4","ABRIL","C","001-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","95","TELECOMUNICACIONES","22","EQUIPO DE TELECOMUNICACIONES ","6644","PROYECTOR","0001","PROYECTOR","112","UNIDAD","328","SIN MARCA","1","337.89","337.89"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PANTHFINDER INTERNATIONAL","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019","29-APR-20","4","ABRIL","C","001-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","46","ELECTRICIDAD Y ELECTRÓNICA","22","EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA","6183","GENERADOR (OTROS)","0001","GENERADOR (OTROS)","112","UNIDAD","155","HONDA","1","1057.5","1057.5"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","2","0","0","PANTHFINDER INTERNATIONAL","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y VIH/SIDA 2016-2019","29-APR-20","4","ABRIL","C","001-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","46","ELECTRICIDAD Y ELECTRÓNICA","22","EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA","6183","GENERADOR (OTROS)","0001","GENERADOR (OTROS)","112","UNIDAD","328","SIN MARCA","1","1974","1974"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","1","0","0","PANTHFINDER INTERNATIONAL","DONACION DE BIENES PARA REALIZAR ACTIVIDADES RELACIONADAS A LA PREVENCION DE VIH/SIDA DE CONDORCANQU","29-APR-20","4","ABRIL","C","01-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","67","MAQUINARIA, VEHÍCULOS Y OTROS","71","NAVE O ARTEFACTO NAVAL","2850","DESLIZADOR","0001","DESLIZADOR","112","UNIDAD","328","SIN MARCA","1","20396.67","20396.67"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","1","0","0","PANTHFINDER INTERNATIONAL","DONACION DE BIENES PARA REALIZAR ACTIVIDADES RELACIONADAS A LA PREVENCION DE VIH/SIDA DE CONDORCANQU","29-APR-20","4","ABRIL","C","01-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","74","OFICINA","22","EQUIPO DE OFICINA ","2358","EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER Y/O FAX ","0001","EQUIPO MULTIFUNCIONAL COPIADORA FAX IMPRESORA SCANNER","112","UNIDAD","1130","HP","1","93.13","93.13"
"2020","AMAZONAS","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","1664","405","GOB.REG.DPTO. DE AMAZONAS - SALUD CONDORCANQUI","001","000","ALMACEN GENERAL","4","NEA - DONACION","1","0","0","PANTHFINDER INTERNATIONAL","DONACION DE BIENES PARA REALIZAR ACTIVIDADES RELACIONADAS A LA PREVENCION DE VIH/SIDA DE CONDORCANQU","29-APR-20","4","ABRIL","C","01-2020","001-2020RSC","CON CONFORMIDAD","29-APR-20","ACTA DE DONACION OFICIO Nº 001-2020-RSC-GORE/AMAZO","29-APR-20","DONACION DE EQUIPOS PARA LA LUCHA CONTRA LA MALARIA, TBC Y EL VIH/SIDA 2016-2019","B","46","ELECTRICIDAD Y ELECTRÓNICA","22","EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA","6183","GENERADOR (OTROS)","0001","GENERADOR (OTROS)","112","UNIDAD","155","HONDA","1","1057.5","1057.5"
